start,end,N,SS,FulD,bsfs,ZngE,FayH,TajD,FerL,Colless,btree,path,iColless,ibtree
0,2501.0,250,14,-1.3732426659144188,1.4269203978591547,1.2363330558702084,0.2652016339323249,2.8847735368761085,-0.08622462390714797,0.030967186719227137,1.1932052211946511,8090131,0.03390983287990672,1.0080343892096657
0,2501.0,250,12,-2.3562512718864066,4.696310235685876,2.9600219311979132,0.021128697397418846,3.7998252294231007,-1.8061412980275156,0.024468843114393055,4.0093035556872545,8090132,0.02905169063350175,1.6710820225738998
0,2501.0,250,12,-2.3562512718864066,2.7821244483079934,0.0008405601901900392,0.08195184108880517,0.4046963508735212,0.20245281335674453,0.03872910998834046,0.08164451099408412,8090133,0.03901088223863194,0.9421250420515104
0,2501.0,250,16,-0.5928903682049141,4.333335939857918,0.7808317008940422,0.01819617428731477,1.051849476132236,-0.4399360690703074,0.047852701127089003,0.4541534713224097,8090134,0.035383469361316235,1.0614898690934118
0,2501.0,250,14,1.808437214814801,1.551339111253063e-05,-0.3427515387503182,0.058568301002474885,-0.12363895757725532,0.367081214390128,0.03309551570336646,1.1096283943776133,8090135,0.07570605000647752,-0.645089632734573
0,2501.0,250,12,-2.3562512718864066,1.9396682991321093,0.875494428964609,0.05974482999284938,1.3873732536576693,-0.4017085446086685,0.024096385542168683,1.4408340599089184,8090136,0.04667055318046378,-0.054239472063487726
0,2501.0,250,19,-1.7472058444088665,1.5139978743726796,0.8981536695692565,0.2428243173897724,2.413635457781795,0.12396608367894575,0.027281167681478605,1.7820414686176518,8090137,0.05072710195621194,-0.06765035662616034
0,2501.0,250,13,-1.2721674407506367,3.823642671458717,1.6787467405739345,0.020345320079219714,2.186755314161329,-1.0016196405358349,0.0350326035324092,3.6989212640978297,8090138,0.03199896359632077,-0.4446651876583937
0,2501.0,250,13,-0.14726309148325295,3.9373092132529406,0.8528407276151475,0.024673193820453004,1.1829972903154486,-0.4724240158738238,0.048589519367793765,0.2479270850214605,8090139,0.04877574815390595,-0.31578475675205303
0,2501.0,250,15,-1.4636660782230697,3.8412871783126383,1.0709451824002048,0.02666481318642847,1.4554512215067434,-0.6004446722810075,0.030573908537375308,0.21918213542145285,8090140,0.03899468843114393,2.2567135413327266
0,2501.0,250,20,-1.803497432055012,1.3650854254799734,-0.7019493222899122,0.11920597883507572,-0.1889611266549185,0.7796817647629658,0.04579903190474508,-0.7512543902816151,8090141,0.049002461458738183,-1.3426769562893326
0,2501.0,250,6,2.0301464234706037,-3.1178367348751664e-06,-1.0057604394643576,0.13149761863415158,-0.7982570674061319,0.8842070729211736,0.03259119427016823,1.5108066886338425,8090142,0.04084078248477782,0.7896694991510378
0,2501.0,250,11,-2.3105962099881507,3.801258238062065,1.3481529702349389,0.05577841831416613,1.9617197642509758,-0.7128237657606554,0.04053714859437752,0.08987344605295305,8090143,0.03604741546832491,1.8465440543981748
0,2501.0,250,14,2.8689971750578738,1.551339111253063e-05,-0.3979160660733063,0.0680079294204687,-0.14347015105071592,0.4261960314561367,0.03242540052683853,1.2426785282877424,8090144,0.05499417022930432,-0.3113162453413894
0,2501.0,250,12,0.039536030753832926,3.19695960287091,0.9101723356561058,0.08975008073474604,1.578458939723674,-0.3491635182808312,0.0380461939925601,-0.08052465819587201,8090145,0.06539059463661095,-1.4015656075785257
0,2501.0,250,16,-1.5450791905361416,1.5371351715037038,-0.043866656861769264,0.11625140284005303,0.5596175676564301,0.3412732335422852,0.023202487368830158,1.8111524664760457,8090146,0.03585308977846871,1.3362524787258363
0,2501.0,250,14,-1.373242665914419,1.9371110010713544,1.0432572102397506,0.13503062258856569,1.97996681609556,-0.30334791631401564,0.04077600725482575,0.6187161429587149,8090147,0.03841171136157533,0.15547741698598735
0,2501.0,250,24,-1.9891132620281249,1.6773926352799469,0.6587582531313214,0.19704804567962567,1.9071722258123085,0.17619487713579116,0.029912275831436345,1.2366739069903958,8090148,0.04007967353284104,0.6787105715623705
0,2501.0,250,14,-0.31268270567134593,4.376307104460651,1.5466335220620149,0.016642504263035582,1.9958454005605653,-0.9265612920180998,0.043681638998389866,0.2528056979009385,8090149,0.03875717925465302,0.3998347011826444
0,2501.0,250,20,-1.8034974320550123,2.7919772154464337,2.8248900632036102,0.15027753492403886,4.2360529995924585,-1.3362172516604818,0.0335589670509997,1.9082666639706443,8090150,0.027691410804508355,1.9991559617562629
0,2501.0,250,12,0.03953603075383266,3.3952506740733415,0.6751331903026278,0.02173817905311366,0.9500121788431528,-0.3700460536059645,0.034468519238243296,1.3090948167099905,8090151,0.03306775489052986,1.1557947268765285
0,2501.0,250,17,-1.6187954659433672,4.116251662841639,1.2421104173155932,0.05588035207305029,1.8129266485095932,-0.6242234350377147,0.030239236515956294,0.8298636538704631,8090152,0.043949993522477006,-0.3381424526618317
0,2501.0,250,11,-1.029123745469293,4.580789356388802,2.3233138472639987,0.023088397148146752,3.0293046961376904,-1.4042045689255958,0.0403306775489053,1.7069340148628434,8090153,0.04637906464567949,-0.11307100796061025
0,2501.0,250,19,0.73179262801433,2.2591786994876712,0.2317619257933248,0.10977482247708284,0.8802537734792888,0.16503203445557746,0.04165047285917865,0.6032132785686796,8090154,0.035367275553828216,0.4705066645796833
0,2501.0,250,18,0.9071258047630174,1.274036107102896,0.6440311161141797,0.08725792857951442,1.2539151435068665,-0.15992084417247304,0.03792229851304861,1.203735064799546,8090155,0.033391631040290186,1.2124400139212084
0,2501.0,250,16,-1.5450791905361416,3.633993918274645,0.6152672578597318,0.043431913770550536,0.9823129237415891,-0.2681201100484998,0.03729202524383248,0.4081861967901997,8090156,0.03403938333981086,1.2146294049541335
0,2501.0,250,22,-0.4426837126389183,5.295078057859507,2.1729605932732152,0.017286311109066862,2.701675645524019,-1.3067598327226302,0.0381849980567431,2.019027252823148,8090157,0.03912423889104806,-0.3899046422964051
0,2501.0,250,17,2.0055558251621664,3.059624151216101,0.2780133133957428,0.059257795852080415,0.6556086920605934,-0.011432158767316512,0.04006347972535302,0.9911505594194348,8090158,0.052273610571317526,0.01243085502147181
0,2501.0,250,8,1.1205475573559278,0.6654778980803886,0.022804849681859377,0.09193534097006738,0.43044004148219706,0.1825421793363428,0.051852571576629085,0.8151762870733936,8090159,0.04880813576888197,-0.4261196791617393
0,2501.0,250,11,1.533821183568422,-0.6395853731134868,1.7783710042183476,-0.2444392053890521,1.0577104179556975,-1.7056564848006397,0.02876482890085688,1.0454902417938623,8090160,0.030800621842207537,-2.4816410402870237
0,2501.0,250,11,-2.3105962099881503,3.40097022697905,1.413710003984792,0.0856957779990887,2.188000010515896,-0.6820133492716843,0.035253918901412114,0.5560805051071174,8090161,0.02749708511465216,-0.05024128093959264
0,2501.0,250,11,1.5338211835684223,0.8298002750913147,0.9097403070327986,-0.002806891869752442,1.1291846733261306,-0.578357716792413,0.0358449928747247,1.043109724418016,8090162,0.03165889363907242,0.6648539844359355
0,2501.0,250,7,-0.2641278187844843,0.8284791143281127,0.04054407767016309,0.13335326550920268,0.6077670035383134,0.2449043562570887,0.029800654229822518,0.4765661424171914,8090163,0.02940795439823812,1.4529762563878863
0,2501.0,250,10,3.253803472653152,-0.7344832929138666,-0.5172731744232067,0.03699965955546017,-0.4807546129096525,0.4114202781488159,0.033990801917346804,1.481853680663366,8090164,0.02665500712527529,2.205501235181353
0,2501.0,250,14,-1.373242665914419,4.5461071814647,2.0396664850112183,0.00939968640776248,2.567849257672226,-1.254529190210822,0.028932936045256295,2.386412221557208,8090165,0.033132530120481916,1.819629264068212
0,2501.0,250,21,-2.615055653805132,1.1753805483849264,2.8165688177968966,0.02001457211472547,3.4976312209203875,-1.7021114035250475,0.028396464268986617,1.0974075461696615,8090166,0.03317571360711664,0.4551723040945777
0,2501.0,250,17,0.19338017960939935,2.083244909611366,0.6541007285471399,0.07933724386741121,1.22141505104796,-0.19176424699578545,0.03981026746281313,0.7394097050426702,8090167,0.03381267003497862,0.26688324723761103
0,2501.0,250,7,-0.2641278187844843,1.9072196958086391,0.5130260572138415,0.018165684312574343,0.7397658697463005,-0.2866406172077057,0.03131882368182407,0.6117951070954495,8090168,0.03578831454851665,1.3470475179968024
0,2501.0,250,17,-1.618795465943367,2.7314221959611045,0.9645220870848004,0.11289378205906556,1.7791867035586588,-0.29400823601126336,0.041516295597135086,0.7177954112682932,8090169,0.054071123202487366,0.2448307928741684
0,2501.0,250,14,-0.3126827056713457,2.4356221862712766,0.4743730222214391,0.005072635299373251,0.6119892827982537,-0.2842713676821235,0.04365850498769271,0.7748400196349909,8090170,0.055496178261432834,-0.05486170675031449
0,2501.0,250,17,-0.7127076431669839,4.4347857457994255,1.3823969928085744,0.0642150117213021,2.02849549437816,-0.6891722847851199,0.031658893639072413,0.13588771277980616,8090171,0.056872651897914225,-2.3306317916990182
0,2501.0,250,14,-0.31268270567134554,2.768542640821156,1.6224847471311232,0.01794727659725761,2.0962280396891138,-0.9707331009082656,0.04088936390724187,1.1533959559121076,8090172,0.04764218162974478,0.09645054531547104
0,2501.0,250,9,2.274582229907494,2.44390667261284,0.9676412897593456,0.009619119737390195,1.2757550163763982,-0.5874164976719394,0.03494623655913978,1.4482397389879127,8090173,0.0388651379712398,-0.7396109098711783
0,2501.0,250,10,-2.2591619954937,4.570249984081884,3.23033634582952,-0.02143180688974257,3.983728956805223,-2.081158677279979,0.02790193030185257,2.2569737470754627,8090174,0.035950252623396815,-1.1328548087200312
0,2501.0,250,11,-2.3105962099881507,3.712730384031757,1.7578844311715187,0.029780438130300468,2.3512873934647085,-1.0328319552029204,0.02974478559398886,0.2612296470853947,8090175,0.04697823552273611,-1.9612650288704336
0,2501.0,250,14,-1.3732426659144192,4.289889355670254,1.4156177696699188,0.08232048308667933,2.170169087519716,-0.6737754037100879,0.02382109081487239,2.9897933223150384,8090176,0.044144319212333215,-0.06703809611768333
0,2501.0,250,14,-0.31268270567134565,2.404184840056502,1.2846020172778223,0.003435012879890575,1.6045371087234097,-0.7965709570069466,0.03102733514703977,2.010974460330099,8090177,0.031221660836895967,2.20125850183292
0,2501.0,250,18,-0.8215446257946851,4.420759824752722,1.2013808384273832,0.012276103679364266,1.5254205378773507,-0.7175026034972364,0.031718270933195146,1.818410066012092,8090178,0.04488923435678197,0.6814397640654628
0,2501.0,250,17,-1.6187954659433672,3.8420122986377234,1.5644710588739337,0.05325466190935268,2.191896970659085,-0.8332256944550266,0.033100142505505886,1.0555984383606625,8090179,0.0448244591268299,-0.48221090247175796
0,2501.0,250,9,2.2745822299074945,1.7194823739411915,0.5771287163503829,0.054860693886873896,0.9836316062769724,-0.2402673108213636,0.034201321414691024,1.304484811159871,8090180,0.03556160124368441,0.8106434937634316
0,2501.0,250,18,1.7714610200418686,3.0169604556185448,1.2099554495398936,0.03853361079606296,1.6777934640214494,-0.6497309463519974,0.03627736753465476,0.5143586454159546,8090181,0.06216802694649566,-0.8844873499799599
0,2501.0,250,13,-0.14726309148325312,1.9172307590243736,0.5726875866555593,0.11820415291255487,1.3053362854084638,-0.05904985829282401,0.02383728462236041,1.7798254172714136,8090182,0.060921103769918376,-0.6454886747040706
0,2501.0,250,13,-1.272167440750637,1.2243561742754991,1.7915356674537684,0.025162056635077357,2.351018455283265,-1.0601513027866456,0.029333462883793238,0.6400502571856834,8090183,0.048527443105756365,0.10891997220895784
0,2501.0,250,18,-0.821544625794685,4.461954000249707,2.2760654311954056,0.01160836582232772,2.826991350411319,-1.3917855254425862,0.03692188107267781,1.7861570117901182,8090184,0.03191799455888068,2.104933234958906
0,2501.0,250,15,-2.467040116942153,2.5963976373108513,0.9300195655465144,0.1054443984024922,1.6919090070169274,-0.3032996494503743,0.02973183054799845,1.7334483090578447,8090185,0.05596579867858531,-0.2267764413316451
0,2501.0,250,7,1.5276143141084957,2.698901478815773,1.241204166863511,0.009317862425171358,1.6455670733148475,-0.7637328640560191,0.033982705013602794,0.9225679948787004,8090186,0.030120481927710843,-1.8663891172221652
0,2501.0,250,12,2.4353233333940723,3.7210202657892477,1.1721831862140817,-0.014408771450014913,1.3925689369646002,-0.7716526249978433,0.04130500496610097,2.0717305209545342,8090187,0.03992313339379022,1.5205204239110088
0,2501.0,250,15,-0.4602920395039865,3.7292204872956423,1.254476218302685,0.05256104505367589,1.8157954786891344,-0.6468114543892765,0.04271926415338775,1.4913859567561272,8090188,0.05609534913848945,0.17284485693972798
0,2501.0,250,19,1.558125452155395,3.8071494316153967,0.7171583811362878,0.017521601002671774,0.9635906003059164,-0.3990382302881925,0.03031480761756704,2.4521531046729153,8090189,0.034751910869283587,0.21999231217682624
0,2501.0,250,13,-2.3970717900180207,4.588384274298806,2.2863516047330408,0.03643465800759202,3.02209392378758,-1.3419798868286152,0.0398367664205208,6.209928452878799,8090190,0.035108174634019954,-1.6569288560597015
0,2501.0,250,14,1.8084372148148005,3.1688479801594385,0.5260897665867399,0.07995059047962301,1.0591452139876467,-0.1221639421819189,0.03946970678412575,0.5378340412778001,8090191,0.05045990413265967,1.203540528160458
0,2501.0,250,12,-1.1583576205662869,3.3618389904336485,1.2800700070320712,0.08332708174780877,2.0086615175375315,-0.5973153884743966,0.032186811763181764,0.9119470211913662,8090192,0.055253271149112576,1.2477423220635429
0,2501.0,250,10,-0.8809206284569866,2.476843390470927,0.962507220256024,0.08109281212385366,1.5965484878269351,-0.4164001266706501,0.040765211383167084,0.8273969543455694,8090193,0.04148853478429849,0.012893039587377829
0,2501.0,250,12,3.633216984714192,4.72985831489979e-06,0.5055967575886431,0.014783837084288634,0.7040831689817689,-0.28082595365335683,0.033934123591138746,0.9277479227398076,8090194,0.028209612644124887,1.8219408335634462
0,2501.0,250,15,-0.4602920395039864,3.763298212771253,0.6973284307415843,0.054730427809428994,1.1420439153404165,-0.2919133347795629,0.02976421816297448,1.1007953191351634,8090195,0.05186876538411711,-0.2571114848623481
0,2501.0,250,18,1.7714610200418692,1.2209432510585314,-0.004781124732472343,0.15361052578873086,0.8246772504124024,0.4308528603870289,0.03236062529688647,1.5908492503492622,8090196,0.035415856976292265,0.13906120638778827
0,2501.0,250,13,0.9776412577841304,1.43666549486314,0.29253444569597103,0.09179118260476224,0.8246904077889635,0.04963092861968005,0.03593585812785191,0.9411143812112224,8090197,0.037731571447078636,-0.052497499800320827
0,2501.0,250,18,-2.5502150563523878,2.6130533647581675,2.130297042282721,-0.019662311667199246,2.480896256820305,-1.3876794529070815,0.026473636481409508,1.2523788244722025,8090198,0.0318370255214406,1.2877704485449266
0,2501.0,250,15,-0.4602920395039866,4.36500236446689,1.611706270327155,0.06030884060993711,2.2953196176753634,-0.8501385020823414,0.031033812670034976,0.5471898696772891,8090199,0.060046638165565484,-0.2392440808487512
0,2501.0,250,17,2.9116436479385497,1.9298114257668135,0.6182828794851019,0.1196050896973964,1.3929385675716046,-0.058847061275663866,0.03177687709362797,0.7523022557379718,8090200,0.04748024355486463,-0.02783851747735244
0,2501.0,250,13,0.9776412577841304,-7.123906620505881e-06,-0.35145394326308305,0.05552906441409645,-0.15723814691772045,0.3615745551114428,0.03191799455888068,1.0518423409902378,8090201,0.05479984453944812,-0.4243981263078632
0,2501.0,250,14,-1.373242665914419,3.7735629122464815,1.8672773371268812,0.05496020607824876,2.5880893417327693,-1.0280665176940524,0.03664838565732464,1.4058309236641566,8090202,0.04809560823940925,-1.5580154744782844
0,2501.0,250,11,-1.029123745469293,1.1715205095931966,0.5491766214086086,0.23694275027349376,1.8297641257358612,0.2251845357033664,0.032177095478688945,2.131557741117414,8090203,0.03084920326467159,0.18760375226803988
0,2501.0,250,14,-0.3126827056713456,1.2294343179386007,0.7501956588363778,0.1854773815106792,1.8761426811924065,0.011475669131436909,0.03601502785334888,1.1528454491344142,8090204,0.05476745692447208,1.274679943457657
0,2501.0,250,21,0.4237263086820491,1.2517608467135426,-0.18047814493572945,0.16100241030237292,0.6791304408544658,0.5785347443231573,0.030833009457183574,1.0000824127275545,8090205,0.07133372198471305,-0.10339869455984896
0,2501.0,250,19,-0.9208730202678004,2.4303451525394064,1.9758983416019364,-0.01866832807883111,2.2890948223425744,-1.2884529069315578,0.03792589713693483,0.7229255690939289,8090206,0.048723927969944285,-0.439995278800188
0,2501.0,250,23,-1.2446198729288072,4.455735218882701,2.448109529934125,0.014392833872629487,3.0076199802468797,-1.48610273549259,0.02680399015416505,2.7092160838940917,8090207,0.03659800492291748,0.5860222366841297
0,2501.0,250,12,1.2374296820739528,2.8073146290678226,0.2705576122351652,0.05633798381486321,0.6152947142477765,-0.03033229775604613,0.023092369477911646,1.196854396927788,8090208,0.0562572872133696,-1.7253402294144533
0,2501.0,250,12,1.2374296820739523,3.1740573018647216,1.3609851226455632,0.032536943773244106,1.8595261633571143,-0.7739169962981592,0.04274355486461977,0.7368931011629691,8090209,0.046605777950511726,1.3643333187708322
0,2501.0,250,9,2.274582229907494,0.9744738049612778,0.23837082134501766,0.06052646111680924,0.5779658896105999,-0.014377536286590891,0.030212246836809606,1.9542635907987629,8090210,0.038282160901671206,1.1780662817864818
0,2501.0,250,13,3.2274499563188983,3.4546171979905402,0.4453452498557464,0.033472724483691485,0.7212534199141606,-0.1943940545301905,0.04752342704149933,0.2970324635503719,8090211,0.04262210130845965,-0.4302743426542844
0,2501.0,250,12,0.039536030753832926,3.952923791297186,1.1413583802660838,0.02911446986049658,1.5684524385399563,-0.6444994673647344,0.03725385412618215,5.020144323228934,8090212,0.03674374919030962,1.3021474651262992
0,2501.0,250,11,-1.029123745469293,4.147156648751125,2.2208809820298536,0.026614127179665062,2.917605586218344,-1.3313593529352947,0.02686552662261951,2.3916548082725084,8090213,0.041618085244202616,0.903109576340053
0,2501.0,250,18,-0.821544625794685,4.2694041422537055,0.15527828270106306,0.06357891687998762,0.5323167316507716,0.07993388076734846,0.028334536301889587,0.8532311366107924,8090214,0.0450187848166861,0.9670587159289356
0,2501.0,250,13,-2.3970717900180203,2.952932768364138,1.067503523934832,0.050913624311319385,1.5814573851161846,-0.5404522348704759,0.029645463574729025,-1.2520292852651742,8090215,0.0454074361963985,0.004442588202305628
0,2501.0,250,15,1.5464560379341799,3.4483795796318466,1.9263309033028349,0.037623295221204285,2.564175504676717,-1.107439638799384,0.0411079803083301,1.5510830259793789,8090216,0.062022282679103515,1.6589362797482496
0,2501.0,250,22,-1.1729942516536225,3.5522549909195797,1.6248675035292115,0.08792853168879013,2.4410867669281213,-0.7578377679144183,0.0319619491792053,0.9953853241121884,8090217,0.05081616789739603,-0.6597601544434893
0,2501.0,250,17,-0.7127076431669839,4.68404106007866,1.7763933324909895,0.0573511743639182,2.4721510259158963,-0.9546479053867124,0.02671978235522736,1.4248961862788905,8090218,0.051723021116724964,-1.036884462166459
0,2501.0,250,7,-0.2641278187844842,3.0959849799805026,1.2912316705799003,0.0262669712282278,1.7809047682363386,-0.7609008736398171,0.0376862287861122,0.8995130589532623,8090219,0.02866303925378935,5.212606662936516
0,2501.0,250,13,2.1025456070515136,3.968817795306614,0.9765447119349656,0.010323632379420302,1.2644602430302656,-0.5864922724786801,0.04437103251716544,1.1989689296856634,8090220,0.03656561730794145,0.8561796786764542
0,2501.0,250,16,-0.5928903682049143,3.848031112076539,2.3427604087648977,0.06279941603939418,3.1991920566004604,-1.2978106324361856,0.032301248002763745,0.8257491904344061,8090221,0.04207151185386708,0.4239421624082251
0,2501.0,250,11,0.2523487190495646,3.5717668294851554,1.2334281611726967,0.013777731433845914,1.6155472186550064,-0.7418218048090983,0.03366923916865619,-0.6442282956225146,8090222,0.04770695685969685,-1.6146937297736312
0,2501.0,250,13,0.9776412577841304,1.4684728204869195,0.1833838712961312,0.13246744444512445,0.8936483997054988,0.2214455552829027,0.04067884440989765,-0.1966405283732041,8090223,0.07164140432698536,-2.5108461363319563
0,2501.0,250,19,0.7317926280143295,2.185131352566524,-0.11103218108729827,0.11521691707580507,0.4951627657952354,0.394784572295436,0.0306278878956687,0.6283573471552474,8090224,0.04402556462408775,0.3508277510568529
0,2501.0,250,11,-1.029123745469293,1.2168080062928173,-0.10229640148055326,0.08343657234782449,0.2729346220940443,0.2650774345931636,0.03167508744656043,0.894245552104513,8090225,0.059107397331260525,-0.1554630378106848
0,2501.0,250,18,-0.8215446257946851,3.3878544577970726,0.7983741161393744,0.060784690770542375,1.298235754063816,-0.33022985972175023,0.0385736494364555,1.4840238597250432,8090226,0.02895452778857365,2.6167125290959987
0,2501.0,250,16,-1.5450791905361416,3.2317927362772307,1.8023330758415812,0.08539096958412913,2.656819184918201,-0.8983467451996403,0.03159951634494969,2.5299736797740526,8090227,0.06658893639072419,1.1160830836418474
0,2501.0,250,8,1.1205475573559278,3.1590630010709124,0.9902409127077952,0.044494117326404785,1.4650001308043048,-0.5284691042565073,0.03182083171395258,0.2655881219800934,8090228,0.06211944552403161,-4.060144343964983
0,2501.0,250,12,-1.1583576205662869,4.424037082943167,2.1932548832414858,0.026660915502956118,2.8697209443964886,-1.3110181272926862,0.025827323631443338,4.361598132560575,8090229,0.02905169063350175,0.5072946151106705
0,2501.0,250,8,1.1205475573559285,9.120471661981978e-07,-0.07903052537350229,0.07461210627594206,0.22415534656228586,0.20958678030735906,0.030790905557714725,0.5085520501417539,8090230,0.0379906723668869,5.529511433823576
0,2501.0,250,14,0.7478772545717276,3.2832350306140046,0.953614853339896,0.06297523613132673,1.5004063058799453,-0.4343413699295659,0.03365720948309366,1.0209906721246178,8090231,0.06419225288249772,0.7144415235686796
0,2501.0,250,13,0.9776412577841304,-7.123906620505881e-06,0.1215318791362222,0.03627649650874296,0.3332743616206546,0.015899889562816426,0.03190474508002685,1.1414493428423442,8090232,0.05463790646456795,-0.3726422542968953
0,2501.0,250,13,-1.272167440750637,3.9632439485678144,1.4058703045743353,0.04343689891118214,1.9640152176300885,-0.7717481794590935,0.030800621842207537,0.2354892946094371,8090233,0.029828993392926544,5.989683096454683
0,2501.0,250,14,-0.3126827056713457,2.944962770281587,2.315489121626157,0.04115358454163447,3.0711254219385777,-1.3449828160900568,0.032523642958932515,1.12480702819463,8090234,0.048646197694001816,1.534336702164771
0,2501.0,250,17,2.005555825162166,2.7626589002131874e-06,-0.6293721961758811,0.1214572362858968,-0.11822669765962557,0.727265713917902,0.03924164399533618,0.2841883746013702,8090235,0.06820831713952585,-0.4361211589462163
0,2501.0,250,13,-0.14726309148325326,0.5939971599400024,-0.4751579275829012,0.10568063786732494,-0.05871640374975633,0.5665906051668572,0.02262274906075917,2.177868627076098,8090236,0.0485328410415857,-1.7998580066567116
0,2501.0,250,11,1.533821183568422,1.0906198762053525,0.40986792469017136,0.1173075419224593,1.0792021007341337,0.0247932573359291,0.027958608628060627,1.6392589371390909,8090237,0.059560823940925,-0.6358117289285129
0,2501.0,250,12,1.2374296820739528,3.4757087975059333,0.5479808657671393,0.016924836746601085,0.767547478412351,-0.3021342681973526,0.030334240186552664,2.3493063671477206,8090238,0.030411970462495136,-1.1896981112754343
0,2501.0,250,11,0.2523487190495645,0.8514102264176079,-0.22111852515216127,0.11812907125019174,0.2905973269062076,0.4232279614773928,0.03976119531891005,0.8863338835012481,8090239,0.046832491255343965,-0.08151559123008884
0,2501.0,250,15,-1.4636660782230697,3.810926089040615,2.827599383181085,0.02026823317517929,3.582056156003787,-1.7182423053036022,0.03287990672366887,0.976126681913628,8090240,0.04158569762922658,0.6426002955643605
0,2501.0,250,19,-0.09454019612673537,2.9820046548511434,0.451150154196924,0.12579012943903686,1.2332472266448984,0.07304869532876869,0.028524235189606364,1.5256583647149942,8090241,0.04223344992874725,-0.3397726084649262
0,2501.0,250,19,-1.7472058444088658,3.849680179328311,2.2802995085119298,0.04756973760847385,3.01937392254011,-1.2917870285616015,0.0322395573075713,1.9126323513154329,8090242,0.03403938333981085,4.004069073719745
0,2501.0,250,19,-1.7472058444088658,4.041797468211205,1.1312536622480804,0.06424587034312987,1.7199937647269,-0.5260778688584673,0.037618214794662534,0.22337144989657126,8090243,0.03996631688042493,0.5549121652999546
0,2501.0,250,10,0.4973207385797265,2.918965081911824,1.8643852122794604,-0.049332879407280206,2.126147419546102,-1.2872104599302456,0.03467325523291322,0.14356865850023506,8090244,0.03643606684803731,0.9821600371238131
0,2501.0,250,8,2.7476664446803647,2.436844892928481,1.0004244502133317,-0.02403209460333011,1.1790454219315445,-0.6816534190543896,0.041512825495530516,1.242430749343028,8090245,0.08506607073455111,-0.8446504086314027
0,2501.0,250,12,-1.1583576205662869,2.9436628838465713,0.9564095445781012,0.07613832375756271,1.5691451963142131,-0.4119078922605177,0.030962559917087712,0.7860192271975125,8090246,0.0387679751263117,1.1653842290277283
0,2501.0,250,13,-1.2721674407506367,1.3043816149500236,-0.16953631926335005,0.12089289839298888,0.3972448258199565,0.4134768902492914,0.041283413222783616,0.3212825651053232,8090247,0.043302241222956346,-1.4625853247385838
0,2501.0,250,7,1.5276143141084957,1.9322059581994973,0.6686671798870537,0.016202573831306823,0.9330725390556855,-0.3887605092454112,0.03148885866044825,1.0277707743515097,8090248,0.04220106231377122,-0.7928996684627638
0,2501.0,250,14,-0.31268270567134554,0.8069416000931672,-0.35309488762337865,0.13328648814179947,0.24603220736016196,0.5676876401211505,0.028293820443062574,1.5977181241597336,8090249,0.06432180334240188,0.04302576441542381
